road_distance_meters,euclid_distance_meters,detour_ratio,spot_to_dest_distance_meters,road_eta_seconds,leaver_countdown_seconds,abs_eta_countdown_diff,signed_time_slack,hour_of_day,day_of_week,is_rush_hour,is_weekend,current_speed_kmh,heading_bearing_diff_deg,heading_dest_diff_deg,gps_accuracy_meters,ping_staleness_seconds,driver_reliability_rating,historical_acceptance_rate,historical_completion_rate,historical_cancellation_rate,lifetime_matches_count,spot_type_enum,vehicle_size_compatibility,has_landmark_note,landmark_note_length,match_success
951.6,580.2,1.64,351.6,152.7,180.0,27.3,-27.3,21,2,0,0,24.2,19.8,37.1,2.14,1.8,4.62,0.875,0.942,0.042,2,1,1,1,28,1
428.5,373.9,1.146,60.9,89.4,180.0,90.6,-90.6,15,6,0,1,29.0,7.4,27.0,8.38,5.75,4.82,0.888,0.957,0.038,51,0,1,0,0,1
370.8,242.1,1.531,64.6,120.1,240.0,119.9,-119.9,8,4,1,0,14.7,12.2,15.2,8.84,2.37,4.83,0.894,0.947,0.022,53,0,1,1,28,1
1197.9,1174.5,1.02,338.4,207.0,240.0,33.0,-33.0,11,4,0,0,24.6,15.9,23.9,3.01,5.42,4.81,0.912,0.939,0.042,36,0,1,0,0,0
315.6,230.9,1.367,119.2,54.0,120.0,66.0,-66.0,16,6,0,1,26.3,18.6,1.6,9.15,3.29,4.67,0.828,0.894,0.092,13,1,1,1,28,1
668.6,523.2,1.278,170.9,307.8,180.0,127.8,127.8,10,3,0,0,9.0,74.5,16.3,1.97,6.96,4.05,0.78,0.854,0.136,40,2,1,1,28,1
576.5,505.6,1.14,378.9,85.4,120.0,34.6,-34.6,17,6,0,1,43.9,64.8,24.0,2.75,8.35,4.53,0.778,0.851,0.098,11,0,1,1,28,1
1111.0,1089.2,1.02,131.1,115.6,180.0,64.4,-64.4,20,6,0,1,45.2,21.3,30.7,10.48,1.65,4.85,0.947,0.972,0.042,85,1,1,1,28,1
1686.8,1239.7,1.361,221.7,236.6,180.0,56.6,56.6,16,0,0,0,29.2,37.5,30.3,11.67,8.04,4.01,0.867,0.878,0.109,5,0,1,1,28,1
303.2,133.6,2.269,320.7,94.0,240.0,146.0,-146.0,12,3,0,0,18.7,11.6,26.9,3.43,0.2,4.89,0.921,0.917,0.049,4,0,2,1,28,1
498.7,488.9,1.02,335.6,116.0,120.0,4.0,-4.0,15,4,0,0,17.4,44.0,6.7,11.03,16.36,4.65,0.745,0.854,0.122,17,2,1,1,28,1
204.4,200.4,1.02,263.8,79.3,180.0,100.7,-100.7,8,0,1,0,18.2,26.6,13.1,23.29,10.43,4.46,0.808,0.877,0.093,33,1,1,1,28,1
1408.3,967.6,1.456,385.0,255.2,180.0,75.2,75.2,9,3,1,0,21.4,15.4,41.4,2.74,4.87,4.68,0.872,0.902,0.038,1,0,2,1,28,1
621.0,581.1,1.069,369.9,120.2,180.0,59.8,-59.8,19,1,1,0,25.5,35.1,10.3,4.12,20.4,4.24,0.709,0.827,0.089,6,0,2,0,0,0
528.2,460.0,1.148,202.0,159.4,300.0,140.6,-140.6,11,2,0,0,14.7,20.1,26.2,1.75,10.32,4.2,0.825,0.854,0.094,28,1,1,0,0,1
189.6,159.9,1.186,181.8,76.9,180.0,103.1,-103.1,10,3,0,0,14.6,54.5,15.6,16.09,1.66,4.63,0.712,0.879,0.05,2,1,2,0,0,0
712.2,698.3,1.02,434.7,376.8,240.0,136.8,136.8,19,0,1,0,7.1,18.7,19.0,12.28,4.48,4.99,0.855,0.972,0.041,48,1,1,0,0,0
521.8,372.1,1.402,372.2,160.2,120.0,40.2,40.2,9,5,0,1,13.6,57.5,1.0,5.25,1.32,4.14,0.714,0.859,0.109,1,0,1,1,28,1
392.2,372.4,1.053,55.9,53.5,180.0,126.5,-126.5,8,6,0,1,35.0,19.7,43.1,7.6,5.85,4.84,0.905,0.963,0.026,42,0,1,1,28,1
1257.0,1106.1,1.136,102.9,306.1,300.0,6.1,6.1,10,1,0,0,15.6,48.7,21.9,19.33,1.36,4.45,0.76,0.9,0.094,59,0,1,1,28,1
2260.9,1194.6,1.893,130.6,372.0,180.0,192.0,192.0,17,6,0,1,22.7,22.8,36.2,12.22,5.49,4.75,0.919,0.985,0.021,9,2,1,1,28,0
1091.5,952.7,1.146,447.6,645.0,120.0,525.0,525.0,19,3,1,0,6.3,91.1,6.4,10.46,7.24,4.66,0.711,0.788,0.076,3,1,1,1,28,0
1740.8,1061.4,1.64,73.2,329.6,180.0,149.6,149.6,16,0,0,0,21.3,14.9,18.6,7.48,2.82,4.65,0.852,0.931,0.048,12,1,1,1,28,0
892.9,875.4,1.02,152.9,143.2,120.0,23.2,23.2,9,5,0,1,25.8,59.6,23.6,12.29,11.76,3.91,0.65,0.774,0.141,111,2,2,1,28,0
1220.1,992.0,1.23,128.3,163.5,180.0,16.5,-16.5,22,4,0,0,29.7,71.6,29.8,10.54,3.39,3.55,0.884,0.663,0.442,48,0,2,0,0,0
1075.1,568.0,1.893,194.7,156.6,240.0,83.4,-83.4,11,3,0,0,27.0,35.4,18.8,2.31,2.23,3.82,0.749,0.794,0.065,7,2,2,1,28,0
543.8,331.8,1.639,407.1,110.6,240.0,129.4,-129.4,9,4,1,0,24.1,3.8,5.0,12.04,0.96,4.78,0.937,0.968,0.035,24,0,1,1,28,1
1472.2,1103.1,1.335,271.6,236.6,120.0,116.6,116.6,10,1,0,0,23.7,7.2,20.7,8.61,4.65,4.98,0.864,0.905,0.038,14,0,1,0,0,1
953.0,591.5,1.611,66.1,215.0,180.0,35.0,35.0,9,4,1,0,16.9,120.4,30.8,5.69,0.76,3.21,0.746,0.675,0.308,10,0,2,1,28,0
120.2,117.9,1.02,147.7,32.8,240.0,207.2,-207.2,15,5,0,1,31.4,67.0,37.8,5.85,9.14,4.61,0.843,0.805,0.05,2,2,2,0,0,0
419.5,292.8,1.433,356.4,55.5,300.0,244.5,-244.5,7,5,0,1,45.5,2.7,26.0,7.28,1.8,4.81,0.869,0.931,0.03,4,2,1,1,28,1
938.9,729.8,1.287,230.1,122.5,300.0,177.5,-177.5,13,4,0,0,33.7,62.1,3.2,11.41,13.63,4.52,0.749,0.821,0.101,90,0,1,0,0,0
899.0,765.1,1.175,187.6,115.6,120.0,4.4,-4.4,22,1,0,0,32.1,82.4,32.4,4.73,6.19,3.87,0.893,0.685,0.464,20,2,2,1,28,0
472.3,343.3,1.376,112.2,75.2,240.0,164.8,-164.8,15,6,0,1,26.3,23.5,17.3,20.97,0.26,4.94,0.92,0.933,0.034,1,0,1,1,28,0
124.8,100.1,1.247,329.4,86.1,180.0,93.9,-93.9,19,3,1,0,8.0,34.1,21.9,11.15,6.27,4.35,0.766,0.771,0.099,0,0,1,1,28,1
1657.7,1195.9,1.386,267.2,154.6,240.0,85.4,-85.4,20,6,0,1,49.4,25.6,39.5,7.87,0.99,4.86,0.881,0.905,0.022,20,0,1,0,0,1
1037.5,783.5,1.324,440.9,160.6,180.0,19.4,-19.4,11,2,0,0,27.9,90.4,36.7,16.21,25.0,3.89,0.712,0.842,0.107,45,0,2,0,0,1
361.8,219.7,1.647,179.7,75.1,180.0,104.9,-104.9,20,2,0,0,26.9,92.1,31.3,2.75,19.78,4.31,0.724,0.879,0.108,21,0,1,1,28,1
1456.0,1070.0,1.361,190.2,160.1,240.0,79.9,-79.9,11,1,0,0,37.0,96.1,12.5,12.41,7.61,3.92,0.784,0.826,0.136,85,0,1,0,0,0
100.7,98.7,1.02,378.3,31.6,120.0,88.4,-88.4,21,0,0,0,20.6,13.5,33.3,7.62,3.39,4.88,0.936,0.907,0.048,27,0,1,0,0,1
832.3,654.5,1.272,322.7,212.9,180.0,32.9,32.9,12,3,0,0,16.8,37.4,25.3,2.53,1.6,4.66,0.664,0.885,0.125,15,2,1,1,28,1
1804.1,1061.8,1.699,120.8,306.9,180.0,126.9,126.9,11,2,0,0,22.5,89.3,64.4,6.61,9.36,4.43,0.833,0.771,0.11,1,1,2,1,28,0
1705.1,635.2,2.684,271.0,250.0,300.0,50.0,-50.0,16,2,0,0,26.4,52.5,33.8,17.09,1.49,3.91,0.764,0.788,0.101,5,1,1,0,0,0
1409.5,1381.9,1.02,77.7,208.9,240.0,31.1,-31.1,13,6,0,1,29.6,6.9,17.7,5.49,11.17,5.0,0.922,0.936,0.049,14,1,1,0,0,0
956.5,937.8,1.02,348.7,119.6,240.0,120.4,-120.4,12,1,0,0,32.1,13.8,38.9,5.25,2.48,4.69,0.855,0.935,0.032,13,1,1,1,28,1
395.0,330.5,1.195,269.9,161.3,240.0,78.7,-78.7,19,0,1,0,9.9,62.5,12.1,8.59,0.91,4.18,0.871,0.753,0.08,35,1,1,1,28,1
1349.7,1323.3,1.02,167.5,542.8,180.0,362.8,362.8,19,0,1,0,9.2,15.5,17.0,5.53,9.08,4.02,0.693,0.863,0.102,57,0,1,0,0,0
1217.3,1161.0,1.049,153.0,266.4,240.0,26.4,26.4,10,5,0,1,18.1,90.8,26.0,5.85,23.72,4.11,0.808,0.836,0.113,3,0,2,0,0,0
868.1,678.1,1.28,41.2,142.1,180.0,37.9,-37.9,14,2,0,0,25.2,66.1,26.2,4.86,18.0,3.67,0.822,0.596,0.433,24,1,1,1,28,0
497.0,487.3,1.02,200.9,240.6,240.0,0.6,0.6,9,0,1,0,8.4,21.0,28.5,9.19,1.36,3.83,0.793,0.784,0.063,7,2,1,1,28,1
923.2,905.1,1.02,257.3,227.4,180.0,47.4,47.4,19,1,1,0,17.5,26.8,16.4,9.5,3.83,4.9,0.966,0.955,0.021,30,0,1,1,28,0
1135.1,940.3,1.207,175.1,178.9,300.0,121.1,-121.1,17,3,1,0,24.4,15.9,20.2,18.13,3.67,4.63,0.949,0.944,0.046,181,0,1,1,28,0
1642.3,923.1,1.779,121.9,361.4,240.0,121.4,121.4,22,0,0,0,17.8,30.3,27.9,7.9,0.7,4.62,0.829,0.88,0.062,73,0,1,0,0,1
169.1,127.8,1.324,277.8,79.5,180.0,100.5,-100.5,9,3,1,0,13.7,56.0,21.2,5.26,1.54,3.37,0.775,0.503,0.444,62,0,2,0,0,1
1642.8,1151.3,1.427,292.7,228.0,240.0,12.0,-12.0,12,2,0,0,30.4,66.3,14.7,4.39,11.73,4.43,0.695,0.754,0.079,8,0,1,0,0,1
698.9,575.8,1.214,396.3,195.1,180.0,15.1,15.1,18,0,1,0,14.1,17.5,13.0,6.63,3.91,4.84,0.978,0.97,0.04,9,2,1,0,0,1
1109.6,849.8,1.306,279.7,460.1,240.0,220.1,220.1,19,4,1,0,9.4,15.9,25.2,2.58,10.77,4.44,0.7,0.822,0.089,7,1,2,1,28,0
555.0,337.2,1.646,48.9,87.3,300.0,212.7,-212.7,11,5,0,1,41.9,16.9,38.4,8.14,0.8,4.63,0.856,0.977,0.021,48,1,2,1,28,1
325.6,236.5,1.377,446.8,63.9,240.0,176.1,-176.1,18,4,1,0,22.8,25.1,31.4,18.54,4.66,4.93,0.96,0.951,0.012,59,1,1,1,28,1
554.0,434.6,1.275,372.8,161.3,180.0,18.7,-18.7,12,3,0,0,15.2,12.5,22.4,4.49,1.72,4.69,0.949,0.942,0.015,5,0,2,1,28,1
942.1,727.4,1.295,80.7,170.4,180.0,9.6,-9.6,8,0,1,0,26.0,36.0,23.3,5.44,7.37,4.73,0.965,0.982,0.036,10,0,2,0,0,1
538.0,422.6,1.273,353.1,90.4,240.0,149.6,-149.6,16,6,0,1,31.8,61.4,22.0,11.74,11.85,4.08,0.724,0.784,0.106,23,0,1,0,0,0
133.6,131.0,1.02,39.0,50.4,180.0,129.6,-129.6,14,2,0,0,35.3,13.0,0.9,7.9,0.18,4.68,0.924,0.983,0.013,7,2,1,1,28,1
1202.0,1178.5,1.02,284.6,228.6,180.0,48.6,48.6,10,5,0,1,20.7,10.7,9.9,8.53,1.01,4.68,0.864,0.933,0.043,31,0,1,1,28,1
630.6,618.2,1.02,357.4,313.7,180.0,133.7,133.7,10,4,0,0,7.5,44.4,32.0,10.09,0.44,4.19,0.708,0.778,0.146,15,0,1,0,0,1
1162.9,1140.1,1.02,307.4,105.8,300.0,194.2,-194.2,13,0,0,0,50.3,11.6,39.2,11.97,0.91,4.73,0.908,0.954,0.044,38,0,1,1,28,1
1565.5,1033.9,1.514,315.9,226.8,240.0,13.2,-13.2,15,4,0,0,26.5,38.6,34.5,4.19,22.6,3.98,0.878,0.885,0.137,9,0,1,0,0,0
1183.8,833.0,1.421,418.2,435.7,180.0,255.7,255.7,18,4,1,0,10.1,65.8,35.8,4.07,5.36,3.6,0.753,0.602,0.402,66,2,1,0,0,0
228.0,164.2,1.388,421.1,70.1,180.0,109.9,-109.9,12,1,0,0,19.1,16.2,7.8,5.85,4.12,4.04,0.845,0.759,0.104,1,0,1,0,0,0
223.7,219.3,1.02,425.5,64.6,180.0,115.4,-115.4,10,3,0,0,20.2,14.8,10.2,8.96,4.21,4.42,0.654,0.796,0.092,20,0,1,1,28,1
266.3,199.3,1.336,114.5,85.4,180.0,94.6,-94.6,9,4,1,0,15.4,4.4,33.5,4.34,1.71,4.9,0.896,0.978,0.016,112,0,2,0,0,1
308.0,248.5,1.239,236.8,59.2,180.0,120.8,-120.8,14,2,0,0,50.6,76.1,3.7,5.97,22.19,4.01,0.744,0.865,0.088,4,2,2,1,28,0
1699.6,1170.7,1.452,357.2,193.7,180.0,13.7,13.7,12,0,0,0,37.4,10.8,3.7,12.91,6.75,4.66,0.871,0.911,0.048,1,0,1,0,0,1
921.6,903.5,1.02,369.8,166.8,180.0,13.2,-13.2,16,0,0,0,22.5,14.1,7.6,8.27,0.38,4.97,0.965,0.988,0.046,46,0,1,0,0,1
695.3,503.2,1.382,57.9,174.3,180.0,5.7,-5.7,9,5,0,1,17.3,74.9,21.0,5.43,2.06,4.07,0.724,0.779,0.086,40,1,2,1,28,1
1621.1,1237.0,1.31,91.9,428.2,180.0,248.2,248.2,17,4,1,0,14.9,8.6,28.6,7.17,2.1,4.77,0.883,0.948,0.02,12,0,1,0,0,0
1132.5,831.6,1.362,439.0,152.8,180.0,27.2,-27.2,10,0,0,0,29.4,89.3,51.8,6.43,5.76,3.96,0.811,0.866,0.081,0,0,2,1,28,0
1462.7,1252.8,1.168,364.2,139.5,300.0,160.5,-160.5,8,6,0,1,42.9,6.2,9.7,3.19,4.2,4.77,0.876,0.982,0.021,4,0,1,1,28,0
1829.0,1397.9,1.308,337.6,319.0,180.0,139.0,139.0,9,3,1,0,23.2,38.4,30.1,13.4,11.12,3.92,0.795,0.888,0.069,82,1,1,1,28,0
117.1,96.4,1.214,134.5,49.8,180.0,130.2,-130.2,11,6,0,1,20.0,15.0,33.0,6.54,3.36,4.03,0.721,0.809,0.085,13,0,1,1,28,0
1037.6,1017.2,1.02,433.6,253.5,240.0,13.5,13.5,18,4,1,0,17.0,97.6,40.1,2.82,0.84,3.6,0.865,0.636,0.478,5,0,1,1,28,0
1849.6,1306.3,1.416,397.2,227.0,120.0,107.0,107.0,17,5,0,1,32.3,0.2,32.9,2.57,1.77,4.06,0.768,0.789,0.081,3,1,2,1,28,1
298.6,202.0,1.478,151.9,55.2,180.0,124.8,-124.8,7,5,0,1,46.1,32.1,36.9,11.14,0.24,3.66,0.868,0.566,0.485,9,0,1,0,0,0
609.4,418.6,1.456,185.1,82.0,300.0,218.0,-218.0,11,4,0,0,42.6,7.6,36.1,10.52,8.77,3.84,0.847,0.858,0.106,3,0,1,1,28,0
1552.0,1335.0,1.163,273.3,392.3,240.0,152.3,152.3,13,3,0,0,15.1,177.1,42.3,4.21,8.94,4.31,0.744,0.884,0.089,5,0,1,1,28,0
601.0,589.2,1.02,132.6,120.6,180.0,59.4,-59.4,11,0,0,0,24.8,15.2,26.1,8.81,0.31,4.64,0.963,0.928,0.015,14,1,1,1,28,1
299.3,214.8,1.394,261.2,79.1,300.0,220.9,-220.9,9,1,1,0,15.6,105.5,8.5,1.95,12.58,3.91,0.689,0.819,0.089,44,0,2,1,28,0
1446.8,936.9,1.544,157.5,302.6,180.0,122.6,122.6,13,0,0,0,18.2,23.7,48.9,3.54,4.28,4.64,0.933,0.943,0.02,7,0,2,1,28,1
379.4,321.7,1.179,433.8,126.8,240.0,113.2,-113.2,9,1,1,0,14.4,24.7,5.4,3.92,1.14,4.12,0.706,0.763,0.124,33,0,1,0,0,1
637.6,496.6,1.284,114.1,139.3,180.0,40.7,-40.7,11,2,0,0,20.4,57.3,29.4,6.04,0.14,4.42,0.794,0.84,0.054,24,0,1,1,28,1
1495.4,1376.9,1.086,416.8,269.2,180.0,89.2,89.2,10,2,0,0,23.1,33.9,29.3,8.89,0.58,4.57,0.71,0.85,0.125,18,0,1,1,28,1
111.5,109.3,1.02,417.9,49.1,300.0,250.9,-250.9,22,1,0,0,21.7,47.8,21.5,2.84,6.32,4.69,0.87,0.807,0.127,40,0,1,1,28,0
1144.2,900.0,1.271,296.9,220.7,240.0,19.3,-19.3,15,1,0,0,21.2,17.2,34.0,15.25,1.33,3.91,0.711,0.793,0.136,127,0,1,1,28,1
1528.7,1205.6,1.268,270.3,239.5,120.0,119.5,119.5,16,4,0,0,24.6,20.1,30.3,14.95,1.19,4.97,0.933,0.962,0.049,40,1,1,0,0,1
384.0,376.5,1.02,160.2,45.3,240.0,194.7,-194.7,15,6,0,1,45.0,18.1,41.4,12.77,0.79,4.6,0.913,0.926,0.038,35,1,1,1,28,1
1648.0,1006.2,1.638,51.7,207.1,180.0,27.1,27.1,10,4,0,0,35.3,8.4,12.0,3.55,1.27,4.85,0.934,0.953,0.023,10,0,2,1,28,1
1641.3,1051.7,1.561,185.6,136.6,300.0,163.4,-163.4,16,2,0,0,50.4,11.7,23.5,11.64,0.7,4.88,0.852,0.93,0.049,39,0,1,0,0,0
532.9,499.3,1.067,312.2,127.9,120.0,7.9,7.9,17,3,1,0,18.9,17.8,28.4,8.14,1.32,4.93,0.954,0.952,0.015,57,0,1,1,28,1
1348.1,1029.2,1.31,204.8,206.2,240.0,33.8,-33.8,15,0,0,0,27.4,17.8,34.4,4.09,0.94,4.99,0.879,0.925,0.018,9,1,2,1,28,1
1218.6,611.3,1.994,39.4,324.6,300.0,24.6,24.6,13,5,0,1,15.3,47.2,24.2,11.77,2.91,3.81,0.84,0.752,0.146,38,0,1,1,28,1
1044.3,745.3,1.401,74.7,243.5,240.0,3.5,3.5,11,2,0,0,16.5,34.4,31.1,4.36,1.52,4.1,0.825,0.893,0.08,34,0,1,0,0,1
563.0,519.8,1.083,76.5,63.6,120.0,56.4,-56.4,7,5,0,1,47.7,15.2,2.7,9.43,1.27,4.72,0.932,0.907,0.049,45,0,2,0,0,1
567.1,420.5,1.349,363.1,289.7,180.0,109.7,109.7,19,4,1,0,7.7,49.4,21.3,10.6,7.23,4.23,0.657,0.779,0.06,14,1,1,0,0,1
189.2,185.5,1.02,200.9,32.4,240.0,207.6,-207.6,14,1,0,0,35.7,20.8,19.2,12.01,1.24,4.99,0.861,0.936,0.033,8,0,1,1,28,1
2184.1,1276.3,1.711,191.4,607.9,180.0,427.9,427.9,10,5,0,1,13.5,19.1,20.5,5.19,1.14,4.66,0.869,0.926,0.037,8,1,1,1,28,0
1503.4,866.5,1.735,210.3,159.3,240.0,80.7,-80.7,13,6,0,1,41.8,88.4,2.5,3.34,13.09,4.58,0.783,0.849,0.124,1,0,1,1,28,0
801.1,556.9,1.439,191.5,72.6,180.0,107.4,-107.4,10,5,0,1,55.1,19.0,28.7,7.47,9.13,4.82,0.929,0.938,0.048,24,1,1,0,0,1
994.3,877.2,1.133,344.3,222.1,120.0,102.1,102.1,15,0,0,0,18.1,65.5,41.7,14.15,0.92,4.29,0.827,0.898,0.095,27,1,2,1,28,1
866.3,702.2,1.234,30.3,123.4,180.0,56.6,-56.6,15,0,0,0,33.4,52.5,26.1,5.45,2.28,3.88,0.757,0.692,0.426,19,0,1,1,28,1
305.5,299.5,1.02,69.3,107.7,180.0,72.3,-72.3,18,2,1,0,12.0,7.5,11.5,5.61,2.03,4.89,0.887,0.973,0.04,26,0,1,0,0,1
1904.5,1386.8,1.373,147.8,302.9,180.0,122.9,122.9,18,5,0,1,23.8,8.7,2.4,3.6,1.83,4.65,0.892,0.948,0.016,4,1,1,0,0,1
1019.2,643.4,1.584,379.0,232.6,240.0,7.4,-7.4,14,6,0,1,18.5,12.0,42.2,2.14,1.08,4.82,0.873,0.966,0.011,36,0,1,0,0,1
1181.1,717.9,1.645,156.4,220.4,240.0,19.6,-19.6,8,2,1,0,20.9,54.0,5.3,3.59,18.15,4.44,0.695,0.842,0.126,26,1,2,0,0,1
276.9,187.8,1.475,39.8,47.0,240.0,193.0,-193.0,22,4,0,0,39.7,28.2,39.4,6.84,0.22,4.98,0.945,0.987,0.017,0,0,1,0,0,1
1490.4,1323.0,1.127,199.9,226.1,240.0,13.9,-13.9,19,5,0,1,28.0,12.1,19.4,4.77,5.31,4.91,0.852,0.932,0.013,12,1,1,1,28,1
346.8,340.0,1.02,324.8,86.4,240.0,153.6,-153.6,10,2,0,0,23.7,18.9,29.6,10.45,25.0,4.54,0.7,0.888,0.12,80,0,1,1,28,0
605.5,571.0,1.06,350.0,80.2,180.0,99.8,-99.8,8,6,0,1,48.5,12.0,35.0,5.8,5.24,4.85,0.905,0.946,0.044,19,2,1,0,0,1
924.1,826.6,1.118,409.3,160.0,240.0,80.0,-80.0,14,6,0,1,23.6,50.7,56.2,5.5,13.95,3.97,0.671,0.824,0.071,20,2,1,1,28,1
684.7,451.2,1.518,333.3,206.7,240.0,33.3,-33.3,21,3,0,0,14.0,5.6,16.9,9.78,1.54,4.63,0.914,0.988,0.021,38,0,2,0,0,1
1747.0,1377.3,1.268,52.2,223.2,240.0,16.8,-16.8,18,5,0,1,31.8,11.8,14.4,6.58,1.19,4.68,0.927,0.975,0.024,64,0,2,1,28,1
278.8,208.9,1.335,392.1,79.5,240.0,160.5,-160.5,16,5,0,1,21.2,50.3,27.3,15.18,14.94,4.53,0.875,0.872,0.125,25,0,2,1,28,1
977.0,836.3,1.168,388.2,166.7,120.0,46.7,46.7,13,2,0,0,25.9,21.8,41.6,8.31,1.84,4.65,0.876,0.962,0.013,10,0,1,1,28,1
1201.9,692.7,1.735,96.1,634.4,180.0,454.4,454.4,18,2,1,0,7.2,73.8,45.9,16.21,3.34,4.34,0.668,0.858,0.14,2,0,1,1,28,0
1013.1,948.8,1.068,138.7,167.0,240.0,73.0,-73.0,13,3,0,0,28.2,15.0,42.1,16.1,1.92,4.99,0.974,0.906,0.029,22,0,1,0,0,1
546.8,469.4,1.165,339.5,81.6,180.0,98.4,-98.4,12,6,0,1,29.0,40.1,3.7,16.83,7.65,3.8,0.666,0.878,0.056,2,0,1,0,0,1
581.7,516.0,1.127,390.6,112.8,240.0,127.2,-127.2,21,4,0,0,22.4,16.3,16.9,2.42,0.39,3.99,0.762,0.862,0.129,61,1,1,1,28,1
352.9,326.2,1.082,390.9,83.2,180.0,96.8,-96.8,20,6,0,1,17.5,82.4,24.6,4.44,9.45,3.81,0.824,0.782,0.122,5,0,1,1,28,0
2386.1,1309.7,1.822,175.5,285.6,120.0,165.6,165.6,12,5,0,1,32.5,9.5,10.1,6.11,0.28,4.88,0.921,0.978,0.023,4,0,1,1,28,1
326.5,264.2,1.236,128.7,120.7,120.0,0.7,0.7,8,2,1,0,11.6,72.6,1.8,2.75,5.12,4.17,0.794,0.788,0.123,35,0,1,1,28,1
117.7,99.5,1.183,138.9,39.3,120.0,80.7,-80.7,15,1,0,0,35.7,0.6,7.5,11.05,3.6,4.9,0.945,0.975,0.014,77,0,2,0,0,1
1426.2,1161.6,1.228,306.9,383.5,240.0,143.5,143.5,22,5,0,1,14.7,53.6,30.4,5.16,1.03,4.13,0.771,0.864,0.063,10,0,2,1,28,0
1570.0,1340.8,1.171,165.8,237.9,120.0,117.9,117.9,18,5,0,1,25.4,29.6,10.3,7.16,3.67,4.28,0.713,0.835,0.102,17,1,1,0,0,1
916.9,701.2,1.308,126.0,100.4,240.0,139.6,-139.6,17,5,0,1,41.0,10.4,9.7,12.73,6.78,4.94,0.89,0.98,0.021,3,0,1,0,0,1
134.9,118.7,1.136,230.5,49.6,240.0,190.4,-190.4,19,6,0,1,19.8,71.1,16.2,15.79,14.85,4.6,0.762,0.876,0.148,6,0,1,1,28,1
1449.8,1339.1,1.083,173.9,312.8,240.0,72.8,72.8,18,4,1,0,18.5,24.8,0.5,8.38,2.19,4.94,0.971,0.939,0.028,105,1,2,1,28,1
2234.5,1136.8,1.966,226.3,178.4,180.0,1.6,-1.6,13,2,0,0,55.3,27.3,30.4,6.87,0.46,4.66,0.877,0.938,0.03,11,0,2,1,28,1
2154.2,1295.2,1.663,393.8,490.7,240.0,250.7,250.7,9,2,1,0,16.2,5.1,26.0,8.78,3.7,4.93,0.937,0.977,0.026,5,0,1,0,0,0
1375.8,931.4,1.477,377.0,197.2,240.0,42.8,-42.8,22,5,0,1,29.7,6.6,21.4,8.56,1.77,3.52,0.888,0.603,0.367,18,0,1,1,28,0
642.0,435.2,1.475,159.1,98.3,240.0,141.7,-141.7,21,3,0,0,36.7,13.0,48.8,8.71,0.5,5.0,0.874,0.964,0.021,1,0,1,0,0,1
1290.0,1048.6,1.23,431.5,325.0,120.0,205.0,205.0,16,1,0,0,15.9,13.5,54.1,10.62,3.68,4.97,0.912,0.945,0.027,4,0,1,0,0,0
160.9,142.8,1.127,431.0,45.0,180.0,135.0,-135.0,10,1,0,0,17.6,22.1,27.2,5.53,0.54,4.6,0.9,0.952,0.049,5,1,2,1,28,1
1713.1,911.9,1.879,289.9,345.4,180.0,165.4,165.4,15,3,0,0,19.9,20.2,36.9,4.6,5.55,4.75,0.969,0.976,0.016,18,0,1,0,0,0
1445.1,935.8,1.544,163.5,128.9,300.0,171.1,-171.1,14,2,0,0,45.8,6.2,54.7,7.56,0.28,4.77,0.9,0.986,0.016,21,0,1,1,28,0
1052.2,1031.6,1.02,273.3,190.9,180.0,10.9,10.9,10,5,0,1,21.3,8.3,18.6,2.64,0.98,4.75,0.946,0.989,0.034,16,2,1,1,28,1
889.6,618.5,1.438,395.8,334.4,240.0,94.4,94.4,12,0,0,0,10.6,46.5,27.1,8.53,6.31,4.36,0.817,0.897,0.113,3,0,1,1,28,0
1317.2,813.1,1.62,381.6,209.6,180.0,29.6,29.6,19,5,0,1,25.8,68.1,15.1,5.83,12.54,4.22,0.745,0.862,0.111,2,1,1,1,28,0
1116.0,782.5,1.426,245.1,190.1,180.0,10.1,10.1,10,0,0,0,23.8,21.3,37.3,14.64,1.91,4.69,0.908,0.924,0.035,2,1,1,1,28,1
816.6,641.5,1.273,323.5,280.6,180.0,100.6,100.6,19,3,1,0,11.3,61.0,26.8,2.62,1.87,3.1,0.771,0.697,0.458,26,0,1,1,28,0
1679.6,1290.9,1.301,191.7,333.3,240.0,93.3,93.3,18,0,1,0,20.6,20.3,10.8,9.81,1.32,4.81,0.976,0.905,0.03,6,0,1,1,28,1
602.7,590.9,1.02,97.8,106.1,180.0,73.9,-73.9,11,4,0,0,27.3,29.6,54.3,11.31,13.15,4.57,0.72,0.837,0.073,8,1,2,1,28,1
2459.0,1399.4,1.757,249.4,241.3,180.0,61.3,61.3,7,6,0,1,40.3,2.9,22.5,6.86,7.41,4.74,0.883,0.964,0.015,26,2,1,1,28,1
174.8,117.3,1.49,354.9,108.0,300.0,192.0,-192.0,19,2,1,0,6.5,17.1,22.5,8.16,1.25,4.7,0.967,0.969,0.042,127,1,1,1,28,1
1134.1,1109.5,1.022,365.9,183.4,180.0,3.4,3.4,18,6,0,1,27.8,81.1,41.2,8.57,15.91,4.09,0.752,0.762,0.059,51,1,1,1,28,0
